Subbasin ID,HRU ID,Cell Count,HRU Area (m²),HRU Area (acres),SWAT ID,MUKEY ID,Slope Class
6,2379,48,4800,1.19,41,286224,4
6,2418,255,25500,6.3,43,286212,1
6,2425,344,34400,8.5,43,286212,2
6,2455,78,7800,1.93,11,286284,1
6,2456,176,17600,4.35,43,286212,3
6,2506,867,86700,21.42,43,286228,4
6,2627,55,5500,1.36,43,286213,3
6,2638,46,4600,1.14,43,286213,4
6,2643,138,13800,3.41,43,286211,3
6,2646,41,4100,1.01,43,286305,1
6,2647,54,5400,1.33,41,286305,1
6,2654,186,18600,4.6,43,286211,2
6,2676,70,7000,1.73,41,286213,4
6,2696,59,5900,1.46,21,286210,1
6,2703,45,4500,1.11,43,286294,1
6,2707,49,4900,1.21,43,286211,4
6,2712,52,5200,1.28,43,286211,1
6,2718,66,6600,1.63,43,286228,3
6,2738,56,5600,1.38,21,286210,2
6,2776,132,13200,3.26,43,286303,1
6,2777,267,26700,6.6,91,286303,1
6,2778,43,4300,1.06,33,286226,2
6,2779,178,17800,4.4,21,286254,2
6,2797,89,8900,2.2,21,286254,1
6,2810,73,7300,1.8,21,286254,3
6,2843,97,9700,2.4,19,286226,3
6,2844,102,10200,2.52,19,286226,2
6,2857,112,11200,2.77,91,286284,1
6,2858,50,5000,1.24,19,286226,1
6,2876,56,5600,1.38,19,286226,4
6,2908,62,6200,1.53,43,286240,4
6,2933,45,4500,1.11,20,286254,3
6,2949,56,5600,1.38,20,286254,2
6,3024,530,53000,13.1,11,286303,1
6,3029,73,7300,1.8,41,286228,4
6,3159,60,6000,1.48,41,286222,2
7,1085,209,20900,5.16,43,286311,1
7,1110,272,27200,6.72,43,286311,2
7,1151,85,8500,2.1,43,286311,3
7,1177,168,16800,4.15,43,286226,3
7,1179,310,31000,7.66,43,286226,2
7,1181,136,13600,3.36,43,286226,1
7,1182,56,5600,1.38,43,286226,4
7,1256,587,58700,14.51,43,286229,4
7,1257,826,82600,20.41,43,286229,3
7,1258,636,63600,15.72,43,286229,2
7,1259,144,14400,3.56,43,286264,2
7,1264,266,26600,6.57,43,286229,1
7,1269,44,4400,1.09,20,286229,3
7,1270,99,9900,2.45,43,286264,1
7,1278,212,21200,5.24,43,286223,2
7,1279,213,21300,5.26,43,286223,1
7,1284,181,18100,4.47,43,286223,3
7,1290,100,10000,2.47,43,286223,4
7,1295,62,6200,1.53,20,286229,4
7,1323,84,8400,2.08,43,286264,3
7,1413,97,9700,2.4,41,286229,3
7,1414,89,8900,2.2,41,286229,2
7,1435,109,10900,2.69,41,286227,2
7,1436,100,10000,2.47,41,286227,3
7,1440,144,14400,3.56,41,286229,4
7,1475,62,6200,1.53,41,286227,1
7,1486,155,15500,3.83,55,286223,1
7,1487,235,23500,5.81,55,286223,2
7,1542,163,16300,4.03,55,286223,3
7,1691,235,23500,5.81,41,286284,3
7,1702,110,11000,2.72,41,286284,4
7,1713,561,56100,13.86,41,286284,2
7,1734,563,56300,13.91,41,286284,1
7,1801,290,29000,7.17,41,286256,2
7,1802,146,14600,3.61,41,286256,1
7,1820,395,39500,9.76,41,286256,3
7,1832,65,6500,1.61,21,286256,2
7,1864,381,38100,9.41,41,286254,2
7,1865,211,21100,5.21,41,286254,3
7,1866,81,8100,2.0,41,286254,4
7,1899,219,21900,5.41,41,286254,1
7,1928,701,70100,17.32,41,286256,4
7,1967,60,6000,1.48,20,286256,2
7,1990,62,6200,1.53,41,286307,3
7,2018,86,8600,2.13,20,286256,3
7,2029,120,12000,2.97,41,286307,2
7,2042,44,4400,1.09,20,286256,4
7,2052,68,6800,1.68,41,286307,1
7,2165,43,4300,1.06,21,286229,2
7,2167,41,4100,1.01,21,286226,3
7,2169,164,16400,4.05,21,286313,2
7,2170,421,42100,10.4,21,286313,1
7,2176,67,6700,1.66,43,286254,1
7,2177,44,4400,1.09,21,286226,4
7,2184,440,44000,10.87,82,286313,1
7,2199,152,15200,3.76,82,286313,2
7,2231,71,7100,1.75,55,286256,2
7,2246,65,6500,1.61,55,286256,3
7,2286,453,45300,11.19,43,286313,2
7,2289,51,5100,1.26,91,286284,1
7,2290,314,31400,7.76,43,286284,2
7,2294,95,9500,2.35,55,286253,1
7,2296,219,21900,5.41,55,286209,2
7,2304,84,8400,2.08,43,286284,3
7,2310,75,7500,1.85,55,286209,3
7,2320,383,38300,9.46,43,286284,1
7,2321,485,48500,11.98,43,286313,1
7,2332,164,16400,4.05,43,286313,3
7,2340,382,38200,9.44,55,286209,1
7,2369,607,60700,15.0,55,286234,1
7,2374,147,14700,3.63,41,286226,4
7,2375,47,4700,1.16,55,286226,2
7,2380,134,13400,3.31,41,286226,3
7,2381,53,5300,1.31,55,286223,4
7,2383,176,17600,4.35,55,286234,4
7,2384,45,4500,1.11,55,286209,4
7,2394,538,53800,13.29,55,286234,2
7,2395,390,39000,9.64,55,286234,3
7,2396,134,13400,3.31,43,286234,4
7,2397,74,7400,1.83,41,286234,4
7,2398,111,11100,2.74,43,286234,3
7,2404,204,20400,5.04,11,286303,1
7,2405,114,11400,2.82,43,286234,2
7,2414,185,18500,4.57,43,286234,1
7,2419,1021,102100,25.23,43,286240,4
7,2420,751,75100,18.56,43,286240,3
7,2428,57,5700,1.41,41,286226,2
7,2430,129,12900,3.19,55,286240,3
7,2431,63,6300,1.56,55,286240,4
7,2432,705,70500,17.42,43,286240,2
7,2441,204,20400,5.04,41,286313,2
7,2442,273,27300,6.75,41,286313,1
7,2448,163,16300,4.03,55,286240,2
7,2460,101,10100,2.5,55,286240,1
7,2462,47,4700,1.16,85,286313,2
7,2472,59,5900,1.46,55,286226,1
7,2473,199,19900,4.92,85,286313,1
7,2501,48,4800,1.19,55,286298,1
7,2502,86,8600,2.13,55,286298,2
7,2532,596,59600,14.73,43,286209,2
7,2562,504,50400,12.45,43,286209,1
7,2563,489,48900,12.08,43,286209,3
7,2565,100,10000,2.47,41,286213,4
7,2569,80,8000,1.98,55,286233,2
7,2570,91,9100,2.25,55,286233,1
7,2577,84,8400,2.08,41,286213,3
7,2583,126,12600,3.11,41,286213,2
7,2597,78,7800,1.93,55,286282,1
7,2604,453,45300,11.19,43,286209,4
7,2610,87,8700,2.15,41,286213,1
7,2639,182,18200,4.5,43,286279,1
7,2650,299,29900,7.39,43,286213,2
7,2660,218,21800,5.39,43,286213,1
7,2661,200,20000,4.94,43,286213,3
7,2662,349,34900,8.62,43,286279,2
7,2672,102,10200,2.52,43,286213,4
7,2689,53,5300,1.31,82,286213,1
7,2708,152,15200,3.76,43,286233,2
7,2741,108,10800,2.67,43,286287,4
7,2742,128,12800,3.16,43,286287,3
7,2743,167,16700,4.13,43,286287,2
7,2744,489,48900,12.08,43,286287,1
7,2788,706,70600,17.45,43,286240,1
7,2805,64,6400,1.58,21,286213,3
7,2814,110,11000,2.72,41,286287,1
7,2816,47,4700,1.16,21,286213,4
7,2817,128,12800,3.16,21,286264,3
7,2818,164,16400,4.05,21,286264,2
7,2825,82,8200,2.03,41,286240,4
7,2827,78,7800,1.93,21,286264,1
7,2851,54,5400,1.33,43,286233,4
7,2852,44,4400,1.09,41,286240,2
7,2853,67,6700,1.66,21,286284,1
7,2863,179,17900,4.42,43,286212,3
7,2864,302,30200,7.46,43,286212,2
7,2871,75,7500,1.85,82,286222,2
7,2905,527,52700,13.02,43,286212,1
7,2966,196,19600,4.84,43,286239,2
7,2993,450,45000,11.12,43,286239,1
7,2994,151,15100,3.73,43,286239,3
7,3046,144,14400,3.56,43,286233,3
7,3057,165,16500,4.08,82,286233,1
7,3065,54,5400,1.33,82,286233,2
7,3074,138,13800,3.41,43,286233,1
7,3095,157,15700,3.88,82,286239,1
7,3126,185,18500,4.57,43,286269,1
7,3211,111,11100,2.74,43,286269,2
7,3229,126,12600,3.11,43,286239,4
7,3230,71,7100,1.75,20,286313,2
7,3278,110,11000,2.72,21,286279,1
7,3289,108,10800,2.67,21,286279,2
7,3301,294,29400,7.26,41,286279,2
7,3302,228,22800,5.63,41,286279,1
7,3306,64,6400,1.58,43,286279,3
7,3315,141,14100,3.48,81,286279,1
7,3316,72,7200,1.78,81,286279,2
7,3327,72,7200,1.78,43,286269,3
7,3328,46,4600,1.14,20,286279,1
7,3346,101,10100,2.5,41,286279,3
7,3355,56,5600,1.38,43,286269,4
7,3397,299,29900,7.39,43,2519932,1
7,3398,99,9900,2.45,91,2519932,1
7,3505,346,34600,8.55,43,286204,2
7,3513,436,43600,10.77,43,286204,1
7,3523,81,8100,2.0,43,286204,3
7,3573,62,6200,1.53,41,286311,1
7,3576,81,8100,2.0,43,286310,3
7,3583,132,13200,3.26,43,286310,4
7,3584,119,11900,2.94,43,286310,2
7,3594,304,30400,7.51,43,286310,1
7,3622,161,16100,3.98,33,2399595,1
7,3718,109,10900,2.69,33,286204,1
7,3772,140,14000,3.46,91,2519931,1
7,3804,56,5600,1.38,43,2519931,1
7,3893,107,10700,2.64,24,286204,2
7,3908,284,28400,7.02,24,286204,1
7,3917,51,5100,1.26,24,286204,3
7,3948,49,4900,1.21,24,286240,1
7,3959,1152,115200,28.47,41,2519931,1
7,3994,761,76100,18.8,41,2519932,1
7,4102,59,5900,1.46,85,286204,2
7,4103,126,12600,3.11,85,286204,1
7,4184,96,9600,2.37,43,286301,1
7,4224,352,35200,8.7,85,286208,1
7,4225,188,18800,4.65,43,286208,1
7,4229,57,5700,1.41,85,286208,2
7,4241,114,11400,2.82,43,286208,2
7,4263,109,10900,2.69,43,286208,3
7,4264,95,9500,2.35,43,286208,4
7,4307,44,4400,1.09,24,286208,2
7,4347,59,5900,1.46,24,286208,1
7,4351,47,4700,1.16,82,286208,3
7,4364,102,10200,2.52,82,286208,2
7,4365,442,44200,10.92,82,286208,1
7,4565,60,6000,1.48,81,286208,1
8,3406,1497,149700,36.99,41,286284,1
8,3407,403,40300,9.96,43,286284,1
8,3413,127,12700,3.14,43,286289,1
8,3422,727,72700,17.96,41,286284,2
8,3423,89,8900,2.2,11,286284,1
8,3433,73,7300,1.8,41,286279,2
8,3438,77,7700,1.9,41,286279,1
8,3454,60,6000,1.48,82,286289,2
8,3457,94,9400,2.32,81,286279,2
8,3462,84,8400,2.08,81,286279,1
8,3465,207,20700,5.12,82,286289,1
8,3488,72,7200,1.78,19,286289,1
8,3541,85,8500,2.1,41,286311,1
8,3542,58,5800,1.43,41,286311,2
8,3558,47,4700,1.16,20,286284,1
8,3559,50,5000,1.24,82,286282,1
8,3560,320,32000,7.91,43,286282,1
8,3561,3643,364300,90.02,82,286208,1
8,3577,423,42300,10.45,82,286208,2
8,3587,146,14600,3.61,82,286284,1
8,3588,133,13300,3.29,43,286282,2
8,3598,119,11900,2.94,82,286208,3
8,3603,761,76100,18.8,43,286208,1
8,3604,1650,165000,40.77,41,286282,1
8,3612,342,34200,8.45,43,286284,2
8,3617,59,5900,1.46,21,286255,3
8,3618,87,8700,2.15,43,286255,3
8,3625,53,5300,1.31,21,286311,1
8,3633,78,7800,1.93,21,286255,4
8,3634,73,7300,1.8,41,286255,3
8,3635,71,7100,1.75,41,286226,1
8,3644,277,27700,6.84,43,286255,4
8,3645,343,34300,8.48,41,286255,4
8,3646,176,17600,4.35,21,286212,2
8,3647,204,20400,5.04,21,286226,2
8,3651,48,4800,1.19,21,286311,2
8,3655,83,8300,2.05,21,286212,3
8,3656,1771,177100,43.76,41,286212,1
8,3657,92,9200,2.27,21,286212,1
8,3659,81,8100,2.0,41,286227,1
8,3660,198,19800,4.89,41,286227,2
8,3661,286,28600,7.07,41,286227,3
8,3662,667,66700,16.48,41,286227,4
8,3663,136,13600,3.36,41,286226,2
8,3665,456,45600,11.27,43,286208,2
8,3672,157,15700,3.88,21,286226,3
8,3676,94,9400,2.32,43,286282,3
8,3677,652,65200,16.11,41,286208,1
8,3679,109,10900,2.69,43,286228,4
8,3680,1768,176800,43.69,41,286212,2
8,3681,138,13800,3.41,21,286226,1
8,3685,61,6100,1.51,43,286311,2
8,3686,67,6700,1.66,41,286210,1
8,3688,556,55600,13.74,41,286282,2
8,3693,70,7000,1.73,41,286228,4
8,3698,60,6000,1.48,41,286226,3
8,3702,94,9400,2.32,43,286311,1
8,3703,46,4600,1.14,81,286282,2
8,3708,521,52100,12.87,41,286212,3
8,3709,185,18500,4.57,20,286254,3
8,3716,98,9800,2.42,43,286227,2
8,3717,177,17700,4.37,20,286254,2
8,3721,144,14400,3.56,43,286208,3
8,3729,116,11600,2.87,81,286210,1
8,3730,168,16800,4.15,20,286208,1
8,3732,48,4800,1.19,41,286255,2
8,3733,196,19600,4.84,43,286227,4
8,3734,79,7900,1.95,41,286226,4
8,3735,750,75000,18.53,41,286254,2
8,3741,395,39500,9.76,43,286212,1
8,3742,55,5500,1.36,43,286227,1
8,3743,158,15800,3.9,43,286227,3
8,3744,44,4400,1.09,20,286208,2
8,3748,982,98200,24.27,43,286226,2
8,3749,1015,101500,25.08,43,286226,3
8,3750,624,62400,15.42,41,286254,3
8,3758,86,8600,2.13,21,286226,4
8,3763,219,21900,5.41,41,286282,3
8,3767,51,5100,1.26,41,286255,1
8,3768,72,7200,1.78,20,286254,4
8,3774,45,4500,1.11,21,286210,1
8,3775,1253,125300,30.96,41,286307,2
8,3776,440,44000,10.87,41,286307,3
8,3777,1379,137900,34.08,41,286307,1
8,3778,283,28300,6.99,21,286208,1
8,3780,607,60700,15.0,43,286226,1
8,3781,1126,112600,27.82,43,286226,4
8,3782,319,31900,7.88,41,286254,1
8,3783,837,83700,20.68,43,286254,1
8,3792,1364,136400,33.71,43,286254,2
8,3805,111,11100,2.74,81,286212,2
8,3813,1225,122500,30.27,43,286254,3
8,3814,116,11600,2.87,20,286254,1
8,3816,346,34600,8.55,41,286208,2
8,3818,56,5600,1.38,43,286228,3
8,3819,43,4300,1.06,81,286254,3
8,3823,75,7500,1.85,81,286212,1
8,3834,159,15900,3.93,43,286307,1
8,3842,70,7000,1.73,11,286282,1
8,3843,56,5600,1.38,11,286303,1
8,3844,75,7500,1.85,41,286303,1
8,3847,1020,102000,25.2,41,2519932,1
8,3848,413,41300,10.21,41,286254,4
8,3850,158,15800,3.9,43,286307,2
8,3852,237,23700,5.86,61,286208,1
8,3855,152,15200,3.76,41,2519932,2
8,3860,766,76600,18.93,43,286254,4
8,3862,407,40700,10.06,43,286212,3
8,3867,72,7200,1.78,41,2519932,3
8,3877,87,8700,2.15,21,286254,2
8,3878,67,6700,1.66,41,2519932,4
8,3884,41,4100,1.01,41,286282,4
8,3885,124,12400,3.06,41,286208,3
8,3903,269,26900,6.65,41,286284,3
8,3913,67,6700,1.66,21,286254,3
8,3921,48,4800,1.19,19,286307,1
8,3923,54,5400,1.33,41,286212,4
8,3924,112,11200,2.77,41,286307,4
8,3950,70,7000,1.73,41,286208,4
8,4045,2160,216000,53.37,43,286240,1
8,4046,749,74900,18.51,43,286212,2
8,4047,51,5100,1.26,19,286208,1
8,4054,125,12500,3.09,41,286296,4
8,4069,196,19600,4.84,81,286226,1
8,4070,144,14400,3.56,81,286240,1
8,4071,2019,201900,49.89,43,286240,2
8,4081,44,4400,1.09,41,286296,3
8,4082,203,20300,5.02,81,286240,2
8,4083,99,9900,2.45,81,286240,3
8,4084,2081,208100,51.42,43,286240,3
8,4096,146,14600,3.61,81,286226,2
8,4098,47,4700,1.16,20,286307,2
8,4113,156,15600,3.85,43,286284,3
8,4119,51,5100,1.26,23,286307,1
8,4126,80,8000,1.98,26,286301,1
8,4133,61,6100,1.51,81,286226,3
8,4144,61,6100,1.51,19,286226,2
8,4151,47,4700,1.16,43,286307,3
8,4166,53,5300,1.31,19,286226,1
8,4182,85,8500,2.1,81,286240,4
8,4183,2600,260000,64.25,43,286240,4
8,4246,85,8500,2.1,43,286296,2
8,4262,527,52700,13.02,43,286213,3
8,4268,74,7400,1.83,19,286212,2
8,4273,48,4800,1.19,43,286296,3
8,4274,674,67400,16.65,43,286213,2
8,4275,59,5900,1.46,19,286212,3
8,4279,266,26600,6.57,43,286213,1
8,4298,215,21500,5.31,85,286208,1
8,4305,346,34600,8.55,43,286213,4
8,4313,101,10100,2.5,43,286212,4
8,4318,96,9600,2.37,85,286208,2
8,4319,49,4900,1.21,71,286208,1
8,4346,365,36500,9.02,41,286213,3
8,4361,171,17100,4.23,43,2519932,2
8,4362,113,11300,2.79,41,286213,4
8,4369,135,13500,3.34,41,286225,2
8,4370,95,9500,2.35,41,286225,3
8,4375,353,35300,8.72,43,2519932,1
8,4378,144,14400,3.56,24,286208,2
8,4379,412,41200,10.18,24,286208,1
8,4381,99,9900,2.45,82,286208,4
8,4387,142,14200,3.51,43,2519932,3
8,4389,50,5000,1.24,41,286225,1
8,4390,121,12100,2.99,41,286225,4
8,4401,55,5500,1.36,24,286208,3
8,4406,179,17900,4.42,43,2519932,4
8,4407,50,5000,1.24,91,2519932,1
8,4430,58,5800,1.43,43,286208,4
8,4436,423,42300,10.45,41,286213,2
8,4443,120,12000,2.97,41,286284,4
8,4447,49,4900,1.21,82,286233,3
8,4453,528,52800,13.05,82,286233,1
8,4454,46,4600,1.14,41,286233,1
8,4469,73,7300,1.8,82,286233,2
8,4471,70,7000,1.73,21,286233,1
8,4473,156,15600,3.85,41,286234,1
8,4474,110,11000,2.72,41,286234,2
8,4481,318,31800,7.86,82,286209,1
8,4498,85,8500,2.1,41,286234,3
8,4516,274,27400,6.77,43,286310,1
8,4522,64,6400,1.58,41,286234,4
8,4529,219,21900,5.41,41,286240,1
8,4530,439,43900,10.85,81,286208,1
8,4537,129,12900,3.19,81,286208,2
8,4547,456,45600,11.27,43,286234,1
8,4550,67,6700,1.66,24,286234,1
8,4552,496,49600,12.26,55,286208,1
8,4559,307,30700,7.59,41,286240,2
8,4561,327,32700,8.08,43,286234,2
8,4563,50,5000,1.24,55,286208,2
8,4566,58,5800,1.43,81,286208,3
8,4567,307,30700,7.59,43,286234,3
8,4568,344,34400,8.5,43,286234,4
8,4574,1402,140200,34.64,41,2519931,1
8,4575,343,34300,8.48,41,286240,3
8,4578,63,6300,1.56,82,286234,1
8,4579,77,7700,1.9,55,286234,3
8,4586,862,86200,21.3,41,286240,4
8,4590,65,6500,1.61,43,286310,3
8,4591,145,14500,3.58,43,286310,2
8,4600,55,5500,1.36,41,2519931,2
8,4605,289,28900,7.14,91,2519931,1
8,4608,182,18200,4.5,43,2519931,1
8,4627,48,4800,1.19,82,286234,2
8,4635,45,4500,1.11,43,286310,4
8,4636,49,4900,1.21,41,286310,4
8,4650,148,14800,3.66,81,286234,2
8,4651,237,23700,5.86,81,286234,1
8,4654,49,4900,1.21,71,286226,2
8,4658,254,25400,6.28,43,286241,4
8,4659,78,7800,1.93,43,286241,3
8,4663,232,23200,5.73,41,286213,1
8,4664,55,5500,1.36,81,286234,3
8,4665,248,24800,6.13,55,286234,2
8,4672,43,4300,1.06,43,286241,2
8,4676,71,7100,1.75,41,286287,3
8,4677,64,6400,1.58,43,286241,1
8,4680,390,39000,9.64,55,286234,1
8,4682,72,7200,1.78,82,286213,3
8,4683,83,8300,2.05,43,286287,4
8,4684,1232,123200,30.44,41,286287,1
8,4686,190,19000,4.69,82,286269,1
8,4688,112,11200,2.77,43,286284,4
8,4690,148,14800,3.66,41,286287,2
8,4699,173,17300,4.27,43,286287,2
8,4700,79,7900,1.95,43,286287,3
8,4702,66,6600,1.63,53,286234,3
8,4714,117,11700,2.89,82,286240,1
8,4720,41,4100,1.01,71,286234,2
8,4721,49,4900,1.21,71,286234,3
8,4724,64,6400,1.58,41,286287,4
8,4726,44,4400,1.09,53,286282,2
8,4735,52,5200,1.28,53,286234,2
8,4736,52,5200,1.28,53,286282,1
8,4737,111,11100,2.74,43,286269,1
8,4738,57,5700,1.41,43,286269,2
8,4743,81,8100,2.0,53,286234,1
8,4756,636,63600,15.72,43,286287,1
8,4759,156,15600,3.85,41,286269,1
8,4762,198,19800,4.89,41,286241,4
8,4855,84,8400,2.08,43,286282,4
8,4871,55,5500,1.36,43,286209,3
8,4887,112,11200,2.77,43,286233,2
8,4889,280,28000,6.92,43,286233,1
8,4891,55,5500,1.36,43,286233,4
8,4895,69,6900,1.71,43,286233,3
8,4937,813,81300,20.09,43,286256,2
8,4938,506,50600,12.5,43,286256,1
8,4943,719,71900,17.77,43,286256,3
8,4945,467,46700,11.54,43,286256,4
8,4962,67,6700,1.66,20,286256,1
8,4963,75,7500,1.85,20,286256,3
8,4968,105,10500,2.59,20,286256,2
8,4969,70,7000,1.73,20,286256,4
8,5024,64,6400,1.58,22,286213,1
8,5032,124,12400,3.06,22,286213,2
8,5033,119,11900,2.94,22,286213,3
8,5034,93,9300,2.3,22,286213,4
8,5131,109,10900,2.69,43,286304,2
8,5142,93,9300,2.3,43,286304,3
8,5153,59,5900,1.46,43,286304,4
8,5159,66,6600,1.63,43,286304,1
8,5168,87,8700,2.15,33,286213,1
8,5190,42,4200,1.04,33,286269,2
8,5197,42,4200,1.04,33,286269,3
8,5360,65,6500,1.61,20,286228,4
8,5425,66,6600,1.63,43,286214,4
8,5432,98,9800,2.42,43,286214,1
8,5439,126,12600,3.11,43,286214,3
8,5446,115,11500,2.84,43,286214,2
8,5495,42,4200,1.04,43,3400380,1
8,5502,319,31900,7.88,41,3400380,1
9,2601,735,73500,18.16,43,286226,1
9,2606,1019,101900,25.18,43,286226,2
9,2625,175,17500,4.32,43,286222,2
9,2636,208,20800,5.14,43,286222,1
9,2664,273,27300,6.75,43,286294,1
9,2667,172,17200,4.25,43,286294,2
9,2732,456,45600,11.27,43,286284,1
9,2899,216,21600,5.34,43,286284,2
9,2957,517,51700,12.78,43,286226,4
9,2958,784,78400,19.37,43,286226,3
9,2972,366,36600,9.04,41,286284,3
9,2980,375,37500,9.27,41,286226,3
9,2981,143,14300,3.53,41,286226,4
9,2986,197,19700,4.87,41,286222,2
9,2987,1112,111200,27.48,41,286284,2
9,2988,602,60200,14.88,41,286226,2
9,3010,831,83100,20.53,41,286284,1
9,3011,505,50500,12.48,41,286226,1
9,3028,59,5900,1.46,41,286222,1
9,3042,204,20400,5.04,41,286313,2
9,3043,192,19200,4.74,41,286313,1
9,3069,98,9800,2.42,43,286313,1
9,3123,161,16100,3.98,43,286313,2
9,3124,256,25600,6.33,41,286296,3
9,3172,856,85600,21.15,41,286296,2
9,3350,399,39900,9.86,41,286296,1
9,3389,265,26500,6.55,43,286296,1
9,3431,267,26700,6.6,43,286296,2
9,3497,71,7100,1.75,43,286296,3
9,3766,1764,176400,43.59,43,286254,2
9,3791,793,79300,19.6,43,286254,1
9,3798,170,17000,4.2,41,286254,1
9,3799,849,84900,20.98,43,286254,3
9,3800,125,12500,3.09,21,286254,2
9,3801,116,11600,2.87,21,286254,1
9,3811,327,32700,8.08,41,286254,2
9,3812,490,49000,12.11,43,286254,4
9,3828,179,17900,4.42,41,286254,3
9,3829,123,12300,3.04,21,286254,3
9,3864,99,9900,2.45,21,286254,4
9,4014,54,5400,1.33,41,286305,1
9,4015,186,18600,4.6,41,286254,4
9,4052,129,12900,3.19,43,286255,4
9,4080,904,90400,22.34,41,286255,4
9,4112,58,5800,1.43,43,286305,2
9,4123,73,7300,1.8,41,286255,3
9,4131,114,11400,2.82,21,286255,4
9,4231,54,5400,1.33,81,286255,4
9,4258,272,27200,6.72,41,286284,4
9,4259,185,18500,4.57,41,286282,2
9,4260,90,9000,2.22,43,286282,2
9,4261,127,12700,3.14,41,286282,3
9,4271,121,12100,2.99,41,286282,4
9,4272,70,7000,1.73,43,286282,3
9,4277,108,10800,2.67,43,286282,1
9,4278,207,20700,5.12,41,286282,1
9,4293,913,91300,22.56,41,286227,4
9,4294,571,57100,14.11,41,286227,3
9,4304,49,4900,1.21,43,286282,4
9,4308,351,35100,8.67,41,286227,2
9,4360,105,10500,2.59,41,286227,1
9,4435,65,6500,1.61,43,286227,4
9,4479,209,20900,5.16,41,286240,4
9,4491,54,5400,1.33,41,286240,3
9,4495,164,16400,4.05,43,286240,3
9,4499,148,14800,3.66,43,286240,2
9,4500,60,6000,1.48,43,286240,1
9,4523,303,30300,7.49,43,286240,4
9,4622,45,4500,1.11,41,286234,4
9,4623,45,4500,1.11,41,286234,3
9,4624,269,26900,6.65,43,286234,3
9,4633,297,29700,7.34,43,286234,2
9,4634,250,25000,6.18,43,286234,1
9,4661,387,38700,9.56,43,286234,4
9,4694,262,26200,6.47,11,286303,1
9,4695,74,7400,1.83,82,286234,2
9,4696,64,6400,1.58,82,286234,1
9,4708,278,27800,6.87,41,286228,4
9,4709,75,7500,1.85,41,286228,3
9,4859,54,5400,1.33,41,286212,4
9,4864,126,12600,3.11,41,286287,4
9,4867,79,7900,1.95,41,286212,3
9,4868,57,5700,1.41,41,286212,2
9,4878,93,9300,2.3,82,286208,2
9,4881,79,7900,1.95,82,286208,1
9,4884,56,5600,1.38,41,286287,1
9,4886,58,5800,1.43,41,286287,2
9,4967,81,8100,2.0,43,286304,3
9,4977,42,4200,1.04,43,286304,4
9,4978,70,7000,1.73,43,286304,1
9,5009,367,36700,9.07,41,3400380,1
9,5023,43,4300,1.06,21,286234,2
9,5046,88,8800,2.17,43,286304,2
9,5050,56,5600,1.38,43,286208,3
9,5051,77,7700,1.9,43,286208,4
9,5055,67,6700,1.66,43,286208,2
9,5067,95,9500,2.35,43,286287,1
9,5068,75,7500,1.85,43,286208,1
9,5072,49,4900,1.21,81,286226,2
9,5073,59,5900,1.46,81,286234,1
9,5074,110,11000,2.72,43,286287,2
9,5075,69,6900,1.71,43,286287,3
9,5079,62,6200,1.53,43,286287,4
9,5083,127,12700,3.14,81,286233,1
9,5102,164,16400,4.05,43,3400380,1
9,5109,56,5600,1.38,43,3400380,2
9,5135,356,35600,8.8,82,286233,1
9,5141,84,8400,2.08,82,286233,2
9,5151,103,10300,2.55,43,286233,1
9,5152,47,4700,1.16,43,286233,2
9,5200,120,12000,2.97,43,286241,4
9,5210,62,6200,1.53,71,286234,3
9,5226,80,8000,1.98,71,286234,4
9,5281,47,4700,1.16,43,3400380,4
9,5309,165,16500,4.08,43,286242,4
9,5311,72,7200,1.78,43,286242,3
10,5209,1012,101200,25.01,82,286233,1
10,5273,318,31800,7.86,41,286233,1
10,5287,41,4100,1.01,41,286233,2
10,5304,56,5600,1.38,82,286234,2
10,5305,182,18200,4.5,82,286234,1
10,5343,143,14300,3.53,41,286240,2
10,5350,125,12500,3.09,41,286240,1
10,5351,187,18700,4.62,41,286240,3
10,5352,196,19600,4.84,43,286240,3
10,5365,173,17300,4.27,43,286240,2
10,5372,409,40900,10.11,43,286240,4
10,5387,46,4600,1.14,43,286234,4
10,5391,157,15700,3.88,43,286240,1
10,5407,1046,104600,25.85,43,286233,1
10,5416,95,9500,2.35,43,286233,3
10,5417,309,30900,7.64,43,286242,2
10,5421,189,18900,4.67,43,286233,2
10,5422,231,23100,5.71,43,286242,1
10,5423,332,33200,8.2,43,286242,3
10,5424,272,27200,6.72,43,286242,4
10,5466,115,11500,2.84,43,286233,4
10,5468,341,34100,8.43,43,3400380,1
10,5477,45,4500,1.11,43,3400380,2
10,5503,48,4800,1.19,43,286298,1
10,5514,86,8600,2.13,91,3400380,1
10,5545,1706,170600,42.16,41,3400380,1
10,5571,81,8100,2.0,41,3400380,4
10,5572,155,15500,3.83,41,3400380,2
10,5591,78,7800,1.93,41,3400380,3
10,5592,490,49000,12.11,41,286242,4
10,5616,307,30700,7.59,41,286240,4
10,5637,48,4800,1.19,41,286293,2
10,5639,270,27000,6.67,41,286242,1
10,5663,192,19200,4.74,41,286242,3
10,5668,179,17900,4.42,41,286242,2
10,5705,59,5900,1.46,41,286309,1
10,5802,172,17200,4.25,43,286239,1
10,5803,119,11900,2.94,41,286239,1
11,3386,212,21200,5.24,43,286266,1
11,3390,62,6200,1.53,20,286266,1
11,3394,380,38000,9.39,43,286266,2
